9.30425,-41.3665, 0
-38.3165,-18.1549, 0
-26.1206,33.3987, 0
9.30425,-41.3665, 0
26.8527,32.813, 0
-38.3165,-18.1549, 0
37.9057,-18.9978, 0
-26.1206,33.3987, 0
-10.2167,-41.1507, 0
26.8527,32.813, 0
-42.3896,0.937536, 0
37.9057,-18.9978, 0
-8.3873,41.5622, 0
-10.2167,-41.1507, 0
38.7086,17.3033, 0
-42.3896,0.937536, 0
25.3757,-33.9681, 0
-8.3873,41.5622, 0
-27.5717,-32.2112, 0
38.7086,17.3033, 0
-37.4764,19.8313, 0
25.3757,-33.9681, 0
11.1241,40.9147, 0
-27.5717,-32.2112, 0
42.3585,-1.87461, 0
-37.4764,19.8313, 0
11.1241,40.9147, 0
42.3585,-1.87461, 0
9.30425,-41.3665, 0
-38.3165,-18.1549, 0
-26.1206,33.3987, 0
26.8527,32.813, 0
37.9057,-18.9978, 0
9.30425,-41.3665, 0
-10.2167,-41.1507, 0
-38.3165,-18.1549, 0
-42.3896,0.937536, 0
-26.1206,33.3987, 0
-8.3873,41.5622, 0
26.8527,32.813, 0
38.7086,17.3033, 0
37.9057,-18.9978, 0
25.3757,-33.9681, 0
-10.2167,-41.1507, 0
-27.5717,-32.2112, 0
-42.3896,0.937536, 0
-37.4764,19.8313, 0
-8.3873,41.5622, 0
11.1241,40.9147, 0
38.7086,17.3033, 0
42.3585,-1.87461, 0
25.3757,-33.9681, 0
-27.5717,-32.2112, 0
-37.4764,19.8313, 0
11.1241,40.9147, 0
42.3585,-1.87461, 0
9.30425,-41.3665, 0
-38.3165,-18.1549, 0
-26.1206,33.3987, 0
26.8527,32.813, 0
37.9057,-18.9978, 0
-10.2167,-41.1507, 0
-42.3896,0.937536, 0
-8.3873,41.5622, 0
38.7086,17.3033, 0
25.3757,-33.9681, 0
-27.5717,-32.2112, 0
-37.4764,19.8313, 0
11.1241,40.9147, 0
42.3585,-1.87461, 0
9.30425,-41.3665, 0
-38.3165,-18.1549, 0
-26.1206,33.3987, 0
9.30425,-41.3665, 0
26.8527,32.813, 0
-38.3165,-18.1549, 0
37.9057,-18.9978, 0
-26.1206,33.3987, 0
-10.2167,-41.1507, 0
26.8527,32.813, 0
-42.3896,0.937536, 0
37.9057,-18.9978, 0
-8.3873,41.5622, 0
-10.2167,-41.1507, 0
38.7086,17.3033, 0
-42.3896,0.937536, 0
25.3757,-33.9681, 0
-8.3873,41.5622, 0
-27.5717,-32.2112, 0
38.7086,17.3033, 0
-37.4764,19.8313, 0
25.3757,-33.9681, 0
11.1241,40.9147, 0
-27.5717,-32.2112, 0
42.3585,-1.87461, 0
-37.4764,19.8313, 0
11.1241,40.9147, 0
42.3585,-1.87461, 0
9.30425,-41.3665, 0
-38.3165,-18.1549, 0
-26.1206,33.3987, 0
26.8527,32.813, 0
37.9057,-18.9978, 0
-10.2167,-41.1507, 0
-42.3896,0.937536, 0
-8.3873,41.5622, 0
38.7086,17.3033, 0
25.3757,-33.9681, 0
-27.5717,-32.2112, 0
-37.4764,19.8313, 0
11.1241,40.9147, 0
42.3585,-1.87461, 0
9.30425,-41.3665, 0
-38.3165,-18.1549, 0
-26.1206,33.3987, 0
26.8527,32.813, 0
37.9057,-18.9978, 0
-10.2167,-41.1507, 0
-42.3896,0.937536, 0
-8.3873,41.5622, 0
38.7086,17.3033, 0
9.30425,-41.3665, 0
25.3757,-33.9681, 0
-38.3165,-18.1549, 0
9.30425,-41.3665, 0
-27.5717,-32.2112, 0
-26.1206,33.3987, 0
-38.3165,-18.1549, 0
-37.4764,19.8313, 0
26.8527,32.813, 0
-26.1206,33.3987, 0
11.1241,40.9147, 0
37.9057,-18.9978, 0
26.8527,32.813, 0
42.3585,-1.87461, 0
-10.2167,-41.1507, 0
37.9057,-18.9978, 0
-42.3896,0.937536, 0
-10.2167,-41.1507, 0
-8.3873,41.5622, 0
-42.3896,0.937536, 0
38.7086,17.3033, 0
-8.3873,41.5622, 0
25.3757,-33.9681, 0
38.7086,17.3033, 0
-27.5717,-32.2112, 0
25.3757,-33.9681, 0
-37.4764,19.8313, 0
-27.5717,-32.2112, 0
11.1241,40.9147, 0
-37.4764,19.8313, 0
42.3585,-1.87461, 0
11.1241,40.9147, 0
42.3585,-1.87461, 0
9.30425,-41.3665, 0
-38.3165,-18.1549, 0
-26.1206,33.3987, 0
26.8527,32.813, 0
37.9057,-18.9978, 0
-10.2167,-41.1507, 0
-42.3896,0.937536, 0
-8.3873,41.5622, 0
38.7086,17.3033, 0
25.3757,-33.9681, 0
-27.5717,-32.2112, 0
-37.4764,19.8313, 0
11.1241,40.9147, 0
42.3585,-1.87461, 0
9.30425,-41.3665, 0
-38.3165,-18.1549, 0
-26.1206,33.3987, 0
26.8527,32.813, 0
9.30425,-41.3665, 0
37.9057,-18.9978, 0
-38.3165,-18.1549, 0
-10.2167,-41.1507, 0
-26.1206,33.3987, 0
-42.3896,0.937536, 0
26.8527,32.813, 0
-8.3873,41.5622, 0
37.9057,-18.9978, 0
38.7086,17.3033, 0
-10.2167,-41.1507, 0
25.3757,-33.9681, 0
-42.3896,0.937536, 0
-27.5717,-32.2112, 0
-8.3873,41.5622, 0
-37.4764,19.8313, 0
38.7086,17.3033, 0
11.1241,40.9147, 0
25.3757,-33.9681, 0
42.3585,-1.87461, 0
-27.5717,-32.2112, 0
-37.4764,19.8313, 0
11.1241,40.9147, 0
42.3585,-1.87461, 0
9.30425,-41.3665, 0
-38.3165,-18.1549, 0
-26.1206,33.3987, 0
26.8527,32.813, 0
37.9057,-18.9978, 0
9.30425,-41.3665, 0
-10.2167,-41.1507, 0
-38.3165,-18.1549, 0
-42.3896,0.937536, 0
-26.1206,33.3987, 0
-8.3873,41.5622, 0
26.8527,32.813, 0
38.7086,17.3033, 0
37.9057,-18.9978, 0
25.3757,-33.9681, 0
-10.2167,-41.1507, 0
-27.5717,-32.2112, 0
-42.3896,0.937536, 0
-37.4764,19.8313, 0
-8.3873,41.5622, 0
11.1241,40.9147, 0
38.7086,17.3033, 0
42.3585,-1.87461, 0
25.3757,-33.9681, 0
-27.5717,-32.2112, 0
-37.4764,19.8313, 0
11.1241,40.9147, 0
42.3585,-1.87461, 0
9.30425,-41.3665, 0
-38.3165,-18.1549, 0
-26.1206,33.3987, 0
26.8527,32.813, 0
37.9057,-18.9978, 0
-10.2167,-41.1507, 0
-42.3896,0.937536, 0
-8.3873,41.5622, 0
38.7086,17.3033, 0
25.3757,-33.9681, 0
-27.5717,-32.2112, 0
-37.4764,19.8313, 0
11.1241,40.9147, 0
42.3585,-1.87461, 0
9.30425,-41.3665, 0
-38.3165,-18.1549, 0
-26.1206,33.3987, 0
9.30425,-41.3665, 0
26.8527,32.813, 0
-38.3165,-18.1549, 0
37.9057,-18.9978, 0
-26.1206,33.3987, 0
-10.2167,-41.1507, 0
26.8527,32.813, 0
-42.3896,0.937536, 0
37.9057,-18.9978, 0
-8.3873,41.5622, 0
-10.2167,-41.1507, 0
38.7086,17.3033, 0
-42.3896,0.937536, 0
25.3757,-33.9681, 0
-8.3873,41.5622, 0
-27.5717,-32.2112, 0
38.7086,17.3033, 0
-37.4764,19.8313, 0
25.3757,-33.9681, 0
11.1241,40.9147, 0
-27.5717,-32.2112, 0
42.3585,-1.87461, 0
-37.4764,19.8313, 0
11.1241,40.9147, 0
42.3585,-1.87461, 0
9.30425,-41.3665, 0
-38.3165,-18.1549, 0
-26.1206,33.3987, 0
26.8527,32.813, 0
37.9057,-18.9978, 0
-10.2167,-41.1507, 0
-42.3896,0.937536, 0
-8.3873,41.5622, 0
38.7086,17.3033, 0
25.3757,-33.9681, 0
-27.5717,-32.2112, 0
-37.4764,19.8313, 0
11.1241,40.9147, 0
42.3585,-1.87461, 0
9.30425,-41.3665, 0
-38.3165,-18.1549, 0
-26.1206,33.3987, 0
26.8527,32.813, 0
37.9057,-18.9978, 0
-10.2167,-41.1507, 0
-42.3896,0.937536, 0
-8.3873,41.5622, 0
38.7086,17.3033, 0
25.3757,-33.9681, 0
-27.5717,-32.2112, 0
-37.4764,19.8313, 0
11.1241,40.9147, 0
42.3585,-1.87461, 0
9.30425,-41.3665, 0
-38.3165,-18.1549, 0
9.30425,-41.3665, 0
-26.1206,33.3987, 0
-38.3165,-18.1549, 0
26.8527,32.813, 0
-26.1206,33.3987, 0
37.9057,-18.9978, 0
26.8527,32.813, 0
9.30425,-41.3665, 0
-10.2167,-41.1507, 0
37.9057,-18.9978, 0
-38.3165,-18.1549, 0
-42.3896,0.937536, 0
-10.2167,-41.1507, 0
-8.3873,41.5622, 0
-26.1206,33.3987, 0
-42.3896,0.937536, 0
38.7086,17.3033, 0
26.8527,32.813, 0
-8.3873,41.5622, 0
25.3757,-33.9681, 0
37.9057,-18.9978, 0
38.7086,17.3033, 0
-27.5717,-32.2112, 0
-10.2167,-41.1507, 0
25.3757,-33.9681, 0
-37.4764,19.8313, 0
-27.5717,-32.2112, 0
-42.3896,0.937536, 0
11.1241,40.9147, 0
-37.4764,19.8313, 0
-8.3873,41.5622, 0
42.3585,-1.87461, 0
11.1241,40.9147, 0
38.7086,17.3033, 0
42.3585,-1.87461, 0
25.3757,-33.9681, 0
-27.5717,-32.2112, 0
-37.4764,19.8313, 0
11.1241,40.9147, 0
42.3585,-1.87461, 0
9.30425,-41.3665, 0
-38.3165,-18.1549, 0
-26.1206,33.3987, 0
9.30425,-41.3665, 0
26.8527,32.813, 0
-38.3165,-18.1549, 0
37.9057,-18.9978, 0
-26.1206,33.3987, 0
-10.2167,-41.1507, 0
26.8527,32.813, 0
-42.3896,0.937536, 0
37.9057,-18.9978, 0
-8.3873,41.5622, 0
-10.2167,-41.1507, 0
38.7086,17.3033, 0
-42.3896,0.937536, 0
25.3757,-33.9681, 0
-8.3873,41.5622, 0
-27.5717,-32.2112, 0
38.7086,17.3033, 0
9.30425,-41.3665, 0
-37.4764,19.8313, 0
25.3757,-33.9681, 0
-38.3165,-18.1549, 0
11.1241,40.9147, 0
-26.1206,33.3987, 0
-27.5717,-32.2112, 0
26.8527,32.813, 0
42.3585,-1.87461, 0
-37.4764,19.8313, 0
37.9057,-18.9978, 0
-10.2167,-41.1507, 0
11.1241,40.9147, 0
-42.3896,0.937536, 0
42.3585,-1.87461, 0
-8.3873,41.5622, 0
38.7086,17.3033, 0
25.3757,-33.9681, 0
-27.5717,-32.2112, 0
-37.4764,19.8313, 0
11.1241,40.9147, 0
42.3585,-1.87461, 0
9.30425,-41.3665, 0
-38.3165,-18.1549, 0
-26.1206,33.3987, 0
26.8527,32.813, 0
37.9057,-18.9978, 0
-10.2167,-41.1507, 0
-42.3896,0.937536, 0
-8.3873,41.5622, 0
38.7086,17.3033, 0
25.3757,-33.9681, 0
-27.5717,-32.2112, 0
-37.4764,19.8313, 0
11.1241,40.9147, 0
42.3585,-1.87461, 0
9.30425,-41.3665, 0
-38.3165,-18.1549, 0
-26.1206,33.3987, 0
26.8527,32.813, 0
37.9057,-18.9978, 0
-10.2167,-41.1507, 0
-42.3896,0.937536, 0
-8.3873,41.5622, 0
38.7086,17.3033, 0
25.3757,-33.9681, 0
-27.5717,-32.2112, 0
-37.4764,19.8313, 0
11.1241,40.9147, 0
42.3585,-1.87461, 0
9.30425,-41.3665, 0
-38.3165,-18.1549, 0
-26.1206,33.3987, 0
26.8527,32.813, 0
37.9057,-18.9978, 0
9.30425,-41.3665, 0
-10.2167,-41.1507, 0
-38.3165,-18.1549, 0
-42.3896,0.937536, 0
-26.1206,33.3987, 0
-8.3873,41.5622, 0
26.8527,32.813, 0
38.7086,17.3033, 0
37.9057,-18.9978, 0
25.3757,-33.9681, 0
-10.2167,-41.1507, 0
-27.5717,-32.2112, 0
-42.3896,0.937536, 0
-37.4764,19.8313, 0
-8.3873,41.5622, 0
11.1241,40.9147, 0
38.7086,17.3033, 0
42.3585,-1.87461, 0
25.3757,-33.9681, 0
-27.5717,-32.2112, 0
-37.4764,19.8313, 0
11.1241,40.9147, 0
42.3585,-1.87461, 0
9.30425,-41.3665, 0
-38.3165,-18.1549, 0
-26.1206,33.3987, 0
26.8527,32.813, 0
37.9057,-18.9978, 0
-10.2167,-41.1507, 0
-42.3896,0.937536, 0
-8.3873,41.5622, 0
38.7086,17.3033, 0
25.3757,-33.9681, 0
-27.5717,-32.2112, 0
-37.4764,19.8313, 0
11.1241,40.9147, 0
42.3585,-1.87461, 0
9.30425,-41.3665, 0
9.30425,-41.3665, 0
-38.3165,-18.1549, 0
-38.3165,-18.1549, 0
-26.1206,33.3987, 0
-26.1206,33.3987, 0
26.8527,32.813, 0
26.8527,32.813, 0
37.9057,-18.9978, 0
37.9057,-18.9978, 0
-10.2167,-41.1507, 0
-10.2167,-41.1507, 0
-42.3896,0.937536, 0
-42.3896,0.937536, 0
-8.3873,41.5622, 0
-8.3873,41.5622, 0
38.7086,17.3033, 0
38.7086,17.3033, 0
25.3757,-33.9681, 0
25.3757,-33.9681, 0
-27.5717,-32.2112, 0
-27.5717,-32.2112, 0
-37.4764,19.8313, 0
-37.4764,19.8313, 0
11.1241,40.9147, 0
11.1241,40.9147, 0
42.3585,-1.87461, 0
42.3585,-1.87461, 0
9.30425,-41.3665, 0
-38.3165,-18.1549, 0
-26.1206,33.3987, 0
26.8527,32.813, 0
37.9057,-18.9978, 0
-10.2167,-41.1507, 0
-42.3896,0.937536, 0
-8.3873,41.5622, 0
38.7086,17.3033, 0
25.3757,-33.9681, 0
-27.5717,-32.2112, 0
-37.4764,19.8313, 0
11.1241,40.9147, 0
42.3585,-1.87461, 0
9.30425,-41.3665, 0
-38.3165,-18.1549, 0
-26.1206,33.3987, 0
26.8527,32.813, 0
37.9057,-18.9978, 0
-10.2167,-41.1507, 0
-42.3896,0.937536, 0
-8.3873,41.5622, 0
38.7086,17.3033, 0
25.3757,-33.9681, 0
-27.5717,-32.2112, 0
-37.4764,19.8313, 0
11.1241,40.9147, 0
42.3585,-1.87461, 0
9.30425,-41.3665, 0
-38.3165,-18.1549, 0
-26.1206,33.3987, 0
26.8527,32.813, 0
37.9057,-18.9978, 0
-10.2167,-41.1507, 0
9.30425,-41.3665, 0
-42.3896,0.937536, 0
-38.3165,-18.1549, 0
-8.3873,41.5622, 0
-26.1206,33.3987, 0
38.7086,17.3033, 0
26.8527,32.813, 0
9.30425,-41.3665, 0
37.9057,-18.9978, 0
25.3757,-33.9681, 0
-38.3165,-18.1549, 0
-10.2167,-41.1507, 0
-27.5717,-32.2112, 0
-42.3896,0.937536, 0
-26.1206,33.3987, 0
-37.4764,19.8313, 0
-8.3873,41.5622, 0
26.8527,32.813, 0
11.1241,40.9147, 0
37.9057,-18.9978, 0
38.7086,17.3033, 0
42.3585,-1.87461, 0
-10.2167,-41.1507, 0
25.3757,-33.9681, 0
-42.3896,0.937536, 0
-27.5717,-32.2112, 0
-8.3873,41.5622, 0
-37.4764,19.8313, 0
38.7086,17.3033, 0
11.1241,40.9147, 0
25.3757,-33.9681, 0
42.3585,-1.87461, 0
-27.5717,-32.2112, 0
-37.4764,19.8313, 0
11.1241,40.9147, 0
42.3585,-1.87461, 0
9.30425,-41.3665, 0
-38.3165,-18.1549, 0
-26.1206,33.3987, 0
26.8527,32.813, 0
37.9057,-18.9978, 0
-10.2167,-41.1507, 0
-42.3896,0.937536, 0
-8.3873,41.5622, 0
38.7086,17.3033, 0
25.3757,-33.9681, 0
-27.5717,-32.2112, 0
-37.4764,19.8313, 0
11.1241,40.9147, 0
42.3585,-1.87461, 0
9.30425,-41.3665, 0
-38.3165,-18.1549, 0
9.30425,-41.3665, 0
-26.1206,33.3987, 0
-38.3165,-18.1549, 0
26.8527,32.813, 0
-26.1206,33.3987, 0
37.9057,-18.9978, 0
26.8527,32.813, 0
-10.2167,-41.1507, 0
37.9057,-18.9978, 0
-42.3896,0.937536, 0
-10.2167,-41.1507, 0
-8.3873,41.5622, 0
-42.3896,0.937536, 0
38.7086,17.3033, 0
-8.3873,41.5622, 0
25.3757,-33.9681, 0
38.7086,17.3033, 0
-27.5717,-32.2112, 0
25.3757,-33.9681, 0
-37.4764,19.8313, 0
-27.5717,-32.2112, 0
11.1241,40.9147, 0
-37.4764,19.8313, 0
42.3585,-1.87461, 0
11.1241,40.9147, 0
42.3585,-1.87461, 0
9.30425,-41.3665, 0
-38.3165,-18.1549, 0
-26.1206,33.3987, 0
26.8527,32.813, 0
37.9057,-18.9978, 0
-10.2167,-41.1507, 0
-42.3896,0.937536, 0
-8.3873,41.5622, 0
38.7086,17.3033, 0
25.3757,-33.9681, 0
-27.5717,-32.2112, 0
-37.4764,19.8313, 0
11.1241,40.9147, 0
42.3585,-1.87461, 0
9.30425,-41.3665, 0
-38.3165,-18.1549, 0
-26.1206,33.3987, 0
26.8527,32.813, 0
37.9057,-18.9978, 0
-10.2167,-41.1507, 0
-42.3896,0.937536, 0
-8.3873,41.5622, 0
38.7086,17.3033, 0
25.3757,-33.9681, 0
-27.5717,-32.2112, 0
-37.4764,19.8313, 0
11.1241,40.9147, 0
42.3585,-1.87461, 0
9.30425,-41.3665, 0
-38.3165,-18.1549, 0
-26.1206,33.3987, 0
26.8527,32.813, 0
37.9057,-18.9978, 0
-10.2167,-41.1507, 0
-42.3896,0.937536, 0
-8.3873,41.5622, 0
38.7086,17.3033, 0
25.3757,-33.9681, 0
-27.5717,-32.2112, 0
-37.4764,19.8313, 0
11.1241,40.9147, 0
42.3585,-1.87461, 0
9.30425,-41.3665, 0
-38.3165,-18.1549, 0
-26.1206,33.3987, 0
26.8527,32.813, 0
37.9057,-18.9978, 0
9.30425,-41.3665, 0
-10.2167,-41.1507, 0
-38.3165,-18.1549, 0
-42.3896,0.937536, 0
-26.1206,33.3987, 0
-8.3873,41.5622, 0
26.8527,32.813, 0
38.7086,17.3033, 0
37.9057,-18.9978, 0
25.3757,-33.9681, 0
-10.2167,-41.1507, 0
-27.5717,-32.2112, 0
-42.3896,0.937536, 0
-37.4764,19.8313, 0
-8.3873,41.5622, 0
11.1241,40.9147, 0
38.7086,17.3033, 0
42.3585,-1.87461, 0
25.3757,-33.9681, 0
-27.5717,-32.2112, 0
-37.4764,19.8313, 0
11.1241,40.9147, 0
42.3585,-1.87461, 0
9.30425,-41.3665, 0
-38.3165,-18.1549, 0
-26.1206,33.3987, 0
26.8527,32.813, 0
37.9057,-18.9978, 0
-10.2167,-41.1507, 0
-42.3896,0.937536, 0
-8.3873,41.5622, 0
38.7086,17.3033, 0
25.3757,-33.9681, 0
-27.5717,-32.2112, 0
-37.4764,19.8313, 0
11.1241,40.9147, 0
42.3585,-1.87461, 0
9.30425,-41.3665, 0
-38.3165,-18.1549, 0
-26.1206,33.3987, 0
26.8527,32.813, 0
37.9057,-18.9978, 0
-10.2167,-41.1507, 0
-42.3896,0.937536, 0
-8.3873,41.5622, 0
38.7086,17.3033, 0
25.3757,-33.9681, 0
-27.5717,-32.2112, 0
-37.4764,19.8313, 0
11.1241,40.9147, 0
42.3585,-1.87461, 0
9.30425,-41.3665, 0
-38.3165,-18.1549, 0
-26.1206,33.3987, 0
26.8527,32.813, 0
37.9057,-18.9978, 0
9.30425,-41.3665, 0
-10.2167,-41.1507, 0
-38.3165,-18.1549, 0
-42.3896,0.937536, 0
-26.1206,33.3987, 0
-8.3873,41.5622, 0
26.8527,32.813, 0
38.7086,17.3033, 0
37.9057,-18.9978, 0
25.3757,-33.9681, 0
9.30425,-41.3665, 0
-10.2167,-41.1507, 0
-27.5717,-32.2112, 0
-38.3165,-18.1549, 0
-42.3896,0.937536, 0
-26.1206,33.3987, 0
-37.4764,19.8313, 0
-8.3873,41.5622, 0
26.8527,32.813, 0
38.7086,17.3033, 0
11.1241,40.9147, 0
37.9057,-18.9978, 0
42.3585,-1.87461, 0
25.3757,-33.9681, 0
-10.2167,-41.1507, 0
-42.3896,0.937536, 0
-27.5717,-32.2112, 0
-8.3873,41.5622, 0
-37.4764,19.8313, 0
38.7086,17.3033, 0
11.1241,40.9147, 0
25.3757,-33.9681, 0
42.3585,-1.87461, 0
-27.5717,-32.2112, 0
-37.4764,19.8313, 0
11.1241,40.9147, 0
42.3585,-1.87461, 0
9.30425,-41.3665, 0
-38.3165,-18.1549, 0
-26.1206,33.3987, 0
26.8527,32.813, 0
37.9057,-18.9978, 0
9.30425,-41.3665, 0
-10.2167,-41.1507, 0
-38.3165,-18.1549, 0
-42.3896,0.937536, 0
-26.1206,33.3987, 0
-8.3873,41.5622, 0
26.8527,32.813, 0
38.7086,17.3033, 0
9.30425,-41.3665, 0
37.9057,-18.9978, 0
25.3757,-33.9681, 0
-38.3165,-18.1549, 0
-10.2167,-41.1507, 0
-26.1206,33.3987, 0
-27.5717,-32.2112, 0
-42.3896,0.937536, 0
26.8527,32.813, 0
-37.4764,19.8313, 0
-8.3873,41.5622, 0
37.9057,-18.9978, 0
11.1241,40.9147, 0
-10.2167,-41.1507, 0
38.7086,17.3033, 0
42.3585,-1.87461, 0
-42.3896,0.937536, 0
25.3757,-33.9681, 0
-8.3873,41.5622, 0
-27.5717,-32.2112, 0
38.7086,17.3033, 0
-37.4764,19.8313, 0
25.3757,-33.9681, 0
11.1241,40.9147, 0
-27.5717,-32.2112, 0
42.3585,-1.87461, 0
-37.4764,19.8313, 0
11.1241,40.9147, 0
42.3585,-1.87461, 0
9.30425,-41.3665, 0
-38.3165,-18.1549, 0
-26.1206,33.3987, 0
26.8527,32.813, 0
37.9057,-18.9978, 0
-10.2167,-41.1507, 0
-42.3896,0.937536, 0
-8.3873,41.5622, 0
38.7086,17.3033, 0
25.3757,-33.9681, 0
-27.5717,-32.2112, 0
-37.4764,19.8313, 0
11.1241,40.9147, 0
42.3585,-1.87461, 0
9.30425,-41.3665, 0
-38.3165,-18.1549, 0
-26.1206,33.3987, 0
26.8527,32.813, 0
37.9057,-18.9978, 0
9.30425,-41.3665, 0
9.30425,-41.3665, 0
-10.2167,-41.1507, 0
-38.3165,-18.1549, 0
-42.3896,0.937536, 0
-38.3165,-18.1549, 0
-26.1206,33.3987, 0
-8.3873,41.5622, 0
26.8527,32.813, 0
-26.1206,33.3987, 0
38.7086,17.3033, 0
37.9057,-18.9978, 0
26.8527,32.813, 0
25.3757,-33.9681, 0
-10.2167,-41.1507, 0
37.9057,-18.9978, 0
-42.3896,0.937536, 0
-27.5717,-32.2112, 0
-10.2167,-41.1507, 0
-8.3873,41.5622, 0
-37.4764,19.8313, 0
-42.3896,0.937536, 0
38.7086,17.3033, 0
11.1241,40.9147, 0
-8.3873,41.5622, 0
25.3757,-33.9681, 0
42.3585,-1.87461, 0
38.7086,17.3033, 0
-27.5717,-32.2112, 0
25.3757,-33.9681, 0
-37.4764,19.8313, 0
-27.5717,-32.2112, 0
11.1241,40.9147, 0
-37.4764,19.8313, 0
42.3585,-1.87461, 0
11.1241,40.9147, 0
42.3585,-1.87461, 0
9.30425,-41.3665, 0
-38.3165,-18.1549, 0
-26.1206,33.3987, 0
26.8527,32.813, 0
37.9057,-18.9978, 0
-10.2167,-41.1507, 0
-42.3896,0.937536, 0
-8.3873,41.5622, 0
38.7086,17.3033, 0
25.3757,-33.9681, 0
-27.5717,-32.2112, 0
-37.4764,19.8313, 0
11.1241,40.9147, 0
42.3585,-1.87461, 0
9.30425,-41.3665, 0
-38.3165,-18.1549, 0
-26.1206,33.3987, 0
26.8527,32.813, 0
37.9057,-18.9978, 0
-10.2167,-41.1507, 0
-42.3896,0.937536, 0
-8.3873,41.5622, 0
38.7086,17.3033, 0
25.3757,-33.9681, 0
-27.5717,-32.2112, 0
-37.4764,19.8313, 0
11.1241,40.9147, 0
42.3585,-1.87461, 0
9.30425,-41.3665, 0
-38.3165,-18.1549, 0
-26.1206,33.3987, 0
26.8527,32.813, 0
37.9057,-18.9978, 0
-10.2167,-41.1507, 0
-42.3896,0.937536, 0
9.30425,-41.3665, 0
-8.3873,41.5622, 0
-38.3165,-18.1549, 0
38.7086,17.3033, 0
-26.1206,33.3987, 0
25.3757,-33.9681, 0
26.8527,32.813, 0
-27.5717,-32.2112, 0
37.9057,-18.9978, 0
-37.4764,19.8313, 0
-10.2167,-41.1507, 0
11.1241,40.9147, 0
-42.3896,0.937536, 0
42.3585,-1.87461, 0
-8.3873,41.5622, 0
38.7086,17.3033, 0
25.3757,-33.9681, 0
-27.5717,-32.2112, 0
-37.4764,19.8313, 0
11.1241,40.9147, 0
42.3585,-1.87461, 0
